1.06559	1.06916	2053
1.06916	1.07272	1997
1.07272	1.07628	2088
1.07628	1.07984	1989
1.07984	1.0834	1995
1.0834	1.08696	2010
1.08696	1.09052	1929
1.09052	1.09408	2010
1.09408	1.09764	1926
1.09764	1.1012	1965
1.1012	1.10476	1964
1.10476	1.10833	1923
1.10833	1.11189	2029
1.11189	1.11545	1904
1.11545	1.11901	1966
1.11901	1.12257	1911
1.12257	1.12613	1878
1.12613	1.12969	1896
1.12969	1.13325	1912
1.13325	1.13681	1947
1.13681	1.14037	1914
1.14037	1.14393	1833
1.14393	1.1475	1948
1.1475	1.15106	1916
1.15106	1.15462	1878
1.15462	1.15818	1827
1.15818	1.16174	1884
1.16174	1.1653	1886
1.1653	1.16886	1825
1.16886	1.17242	1915
1.17242	1.17598	1797
1.17598	1.17954	1872
1.17954	1.1831	1810
1.1831	1.18667	1835
1.18667	1.19023	1789
1.19023	1.19379	1821
1.19379	1.19735	1737
1.19735	1.20091	1766
1.20091	1.20447	1799
1.20447	1.20803	1801
1.20803	1.21159	1729
1.21159	1.21515	1763
1.21515	1.21871	1798
1.21871	1.22227	1772
1.22227	1.22584	1804
1.22584	1.2294	1816
1.2294	1.23296	1760
1.23296	1.23652	1700
1.23652	1.24008	1824
1.24008	1.24364	1775
1.24364	1.2472	1719
1.2472	1.25076	1729
1.25076	1.25432	1717
1.25432	1.25788	1796
1.25788	1.26144	1785
1.26144	1.26501	1720
1.26501	1.26857	1611
1.26857	1.27213	1690
1.27213	1.27569	1692
1.27569	1.27925	1673
1.27925	1.28281	1684
1.28281	1.28637	1670
1.28637	1.28993	1704
1.28993	1.29349	1640
1.29349	1.29705	1675
1.29705	1.30061	1610
1.30061	1.30418	1624
1.30418	1.30774	1670
1.30774	1.3113	1633
1.3113	1.31486	1609
1.31486	1.31842	1663
1.31842	1.32198	1629
1.32198	1.32554	1674
1.32554	1.3291	1625
1.3291	1.33266	1560
1.33266	1.33622	1722
1.33622	1.33978	1602
1.33978	1.34335	1632
1.34335	1.34691	1634
1.34691	1.35047	1624
1.35047	1.35403	1581
1.35403	1.35759	1580
1.35759	1.36115	1545
1.36115	1.36471	1507
1.36471	1.36827	1579
1.36827	1.37183	1547
1.37183	1.37539	1562
1.37539	1.37895	1591
1.37895	1.38252	1624
1.38252	1.38608	1640
1.38608	1.38964	1560
1.38964	1.3932	1479
1.3932	1.39676	1555
1.39676	1.40032	1482
1.40032	1.40388	1549
1.40388	1.40744	1619
1.40744	1.411	1566
1.411	1.41456	1504
1.41456	1.41812	1548
1.41812	1.42169	1562
1.42169	1.42525	1569
1.42525	1.42881	1453
1.42881	1.43237	1521
1.43237	1.43593	1472
1.43593	1.43949	1547
1.43949	1.44305	1456
1.44305	1.44661	1498
1.44661	1.45017	1470
1.45017	1.45373	1461
1.45373	1.45729	1511
1.45729	1.46086	1496
